Time,X,Y1,Y2
9.193440380147148,1,1558,1210
9.203505183943221,1,1528,1262
9.21353596913454,1,1471,1347
9.223559031978054,1,1411,1410
9.233647004902975,1,1364,1434
9.243638563209599,1,1301,1469
9.253641204882248,1,1247,1521
9.263661301169643,1,1169,1575
9.27369150963913,1,1158,1566
9.283722674932392,1,1087,1596
9.293753211524242,1,1008,1600
9.303744314054253,1,962,1576
9.313761874677473,1,908,1571
9.323693818273222,1,870,1564
9.33390508261139,1,812,1549
9.343921299936746,1,772,1505
9.353927360832996,1,732,1472
9.363966569189186,1,687,1443
9.37397436334254,1,671,1406
9.383978094092646,1,654,1366
9.394045284456398,1,611,1323
9.40398624881394,1,595,1251
9.414061924254591,1,589,1198
9.424051973005028,1,573,1137
9.434127582688513,1,557,1104
9.444070375282674,1,567,1032
9.454195204644742,1,576,986
9.464190693576697,1,584,930
9.474224151450803,1,603,892
9.484228116244324,1,616,844
9.494305261397738,1,647,794
9.504449501968587,1,695,758
9.51450949750181,1,697,740
9.524554155877972,1,703,717
9.5347075561015,1,728,699
9.544670989257233,1,743,698
9.554699827431863,1,756,676
9.56475676596568,1,783,647
9.574773014987043,1,804,631
9.58487458584832,1,835,607
9.594824433986231,1,875,590
9.604902527424485,1,897,590
9.61494678408017,1,945,580
9.62512467546596,1,975,588
9.635151470970591,1,1024,581
9.645184920768635,1,1073,581
9.6551396693391,1,1128,582
9.66514344983262,1,1181,581
9.675403171387886,1,1265,573
9.685390468645535,1,1309,576
9.695413944499206,1,1342,612
9.705416882837671,1,1403,626
9.715426441717083,1,1472,662
9.725474191747363,1,1541,696
9.735451493744302,1,1597,733
9.745550501720075,1,1633,793
9.755541971315267,1,1657,885
9.765539778940411,1,1653,972
9.775570744883327,1,1643,1002
9.785586527720303,1,1650,1042
9.795594498391289,1,1631,1113
9.805775097535959,1,1636,1182
9.81578755694155,1,1637,1243
9.825818621214276,1,1612,1292
9.835834219210792,1,1561,1347
9.845788959653136,1,1504,1423
9.855812960826986,1,1448,1490
9.86584907125833,1,1382,1550
9.87588633226448,1,1315,1585
9.885829524308944,1,1233,1646
9.895898983804319,1,1157,1680
9.90590897489845,1,1079,1714
9.915909410019799,1,1000,1710
9.92602339569711,1,925,1721
9.93603642004403,1,861,1697
9.946040858322544,1,781,1672
9.956090017271174,1,760,1593
9.966116166613421,1,704,1577
9.976167379417765,1,640,1554
9.98615879609806,1,612,1490
9.996144488587165,1,575,1434
9.999979641064693,1,557,1417
9.999999999999796,1,557,1417
