Time,sp_0,sp_1,sp_2,sp4,sp5,sp6,sp7,sp8,sp9
6066.810269184391,1504,2711,0,2711,4996,2285,5000,4,0
6073.823068798458,1504,2706,0,2706,4996,2290,4999,3,1
6080.757611588478,1504,2697,0,2697,4996,2299,4999,3,1
6088.07671583331,1504,2710,0,2710,4996,2286,5000,4,0
6095.163486534157,1504,2713,0,2713,4996,2283,5000,4,0
6102.040882183226,1504,2701,0,2701,4996,2295,5000,4,0
6109.080519027422,1504,2680,0,2680,4996,2316,5000,4,0
6116.1760271104895,1504,2686,0,2686,4996,2310,5000,4,0
6123.2850661152615,1504,2689,0,2689,4996,2307,5000,4,0
6130.214235013,1504,2687,0,2687,4996,2309,5000,4,0
6137.386757465709,1503,2681,0,2681,4997,2316,5000,3,0
6144.34570470142,1503,2665,0,2665,4997,2332,5000,3,0
6151.450704860358,1503,2652,0,2652,4997,2345,5000,3,0
6158.422104756671,1503,2660,0,2660,4997,2337,5000,3,0
6165.519533067035,1503,2676,0,2676,4997,2321,5000,3,0
6172.196616280918,1503,2688,0,2688,4997,2309,5000,3,0
6179.472945211925,1503,2690,0,2690,4997,2307,5000,3,0
6186.53594856312,1503,2693,0,2693,4997,2304,5000,3,0
6193.515542305913,1503,2692,0,2692,4997,2305,5000,3,0
6200.646697343608,1503,2695,0,2695,4997,2302,5000,3,0
6207.619536776174,1503,2688,0,2688,4997,2309,5000,3,0
6214.5981424638285,1503,2661,0,2661,4997,2336,5000,3,0
6221.687984211472,1503,2658,0,2658,4997,2339,5000,3,0
6228.755653329081,1503,2658,0,2658,4997,2339,5000,3,0
6235.757379265915,1503,2669,0,2669,4997,2328,5000,3,0
6242.898585302145,1503,2678,0,2678,4997,2319,4999,2,1
6249.813564250683,1503,2687,0,2687,4997,2310,4999,2,1
6256.927979127962,1503,2680,1,2679,4997,2318,4999,2,0
6263.872675798509,1503,2687,1,2686,4997,2311,4999,2,0
6271.004260011382,1503,2684,1,2683,4997,2314,4999,2,0
6277.828243910078,1503,2666,1,2665,4997,2332,4999,2,0
6285.123137657008,1502,2670,1,2669,4998,2329,4999,1,0
6292.074929212816,1502,2648,1,2647,4998,2351,4999,1,0
6298.987122278564,1502,2651,1,2650,4998,2348,4999,1,0
6306.248302857977,1502,2646,1,2645,4998,2353,4999,1,0
6313.309254696644,1502,2633,1,2632,4998,2366,4999,1,0
6320.31962684042,1502,2617,1,2616,4998,2382,4998,0,1
6327.324975659449,1502,2612,1,2611,4998,2387,4999,1,0
6334.4366838035085,1502,2610,1,2609,4998,2389,4999,1,0
6341.305941706714,1502,2613,1,2612,4998,2386,4999,1,0
6348.616155107824,1502,2609,1,2608,4998,2390,4999,1,0
6355.709117793349,1502,2623,1,2622,4998,2376,4999,1,0
6362.813741411662,1502,2617,1,2616,4998,2382,4999,1,0
6369.817820840765,1502,2629,0,2629,4998,2369,4999,1,1
6376.845891853534,1502,2630,0,2630,4998,2368,4999,1,1
6383.909647037815,1502,2640,0,2640,4998,2358,5000,2,0
6390.824990836594,1502,2613,0,2613,4998,2385,5000,2,0
6397.937665007228,1502,2623,0,2623,4998,2375,5000,2,0
6405.012311620016,1502,2627,0,2627,4998,2371,5000,2,0
6412.000277837211,1502,2647,0,2647,4998,2351,5000,2,0
6419.027317147333,1502,2652,0,2652,4998,2346,5000,2,0
6426.1678791122,1502,2644,0,2644,4998,2354,5000,2,0
6433.2184398949985,1502,2651,0,2651,4998,2347,5000,2,0
6440.31758129386,1502,2645,0,2645,4998,2353,5000,2,0
6447.133721211549,1502,2665,0,2665,4998,2333,5000,2,0
6454.5376472054795,1502,2676,0,2676,4998,2322,5000,2,0
6461.661895453462,1502,2669,0,2669,4998,2329,5000,2,0
6468.760656494586,1502,2659,0,2659,4998,2339,5000,2,0
6475.7402684397675,1502,2651,0,2651,4998,2347,5000,2,0
6482.667928585425,1502,2638,0,2638,4998,2360,5000,2,0
6489.880247819949,1502,2608,0,2608,4998,2390,4999,1,1
6497.137515643176,1502,2618,0,2618,4998,2380,4999,1,1
6504.1802386666495,1502,2606,0,2606,4998,2392,5000,2,0
6511.302453129993,1502,2604,0,2604,4998,2394,5000,2,0
6518.395896789943,1501,2618,0,2618,4999,2381,5000,1,0
6525.487812160373,1501,2632,0,2632,4999,2367,5000,1,0
6532.269568463235,1501,2621,0,2621,4999,2378,5000,1,0
6539.575390423714,1501,2632,0,2632,4999,2367,5000,1,0
6546.652567924745,1501,2651,0,2651,4999,2348,5000,1,0
6553.60227329743,1501,2628,0,2628,4999,2371,5000,1,0
6560.676791914337,1501,2645,0,2645,4999,2354,5000,1,0
6567.665686312549,1501,2637,0,2637,4999,2362,5000,1,0
6574.769426805616,1501,2639,0,2639,4999,2360,5000,1,0
6581.954462501887,1501,2657,0,2657,4999,2342,5000,1,0
6588.941958328137,1501,2665,0,2665,4999,2334,5000,1,0
6596.007641285838,1501,2677,0,2677,4999,2322,5000,1,0
6603.021495705416,1501,2688,0,2688,4999,2311,5000,1,0
6610.033493350091,1501,2692,0,2692,4999,2307,5000,1,0
6617.015025590513,1501,2710,0,2710,4999,2289,5000,1,0
6624.0957355705605,1501,2709,0,2709,4999,2290,5000,1,0
6631.104692866229,1501,2700,0,2700,4999,2299,5000,1,0
6638.131245321213,1501,2679,0,2679,4999,2320,5000,1,0
6645.115034584286,1501,2677,0,2677,4999,2322,5000,1,0
6652.182313651396,1501,2673,0,2673,4999,2326,5000,1,0
6659.258586635142,1501,2668,0,2668,4999,2331,5000,1,0
6666.146489830035,1501,2652,0,2652,4999,2347,5000,1,0
6673.329628239489,1501,2649,0,2649,4999,2350,5000,1,0
6680.498274420486,1501,2639,0,2639,4999,2360,5000,1,0
6687.427227304819,1501,2648,0,2648,4999,2351,5000,1,0
6694.556295380273,1501,2662,0,2662,4999,2337,5000,1,0
6701.504880338469,1501,2661,0,2661,4999,2338,5000,1,0
6708.553449860872,1501,2651,0,2651,4999,2348,5000,1,0
6715.6737009440685,1501,2669,0,2669,4999,2330,5000,1,0
6722.70908308724,1501,2680,0,2680,4999,2319,5000,1,0
6729.88203774373,1501,2676,0,2676,4999,2323,5000,1,0
6736.892726355347,1501,2682,0,2682,4999,2317,5000,1,0
6744.134930004618,1501,2678,0,2678,4999,2321,5000,1,0
6751.152318882131,1501,2672,0,2672,4999,2327,5000,1,0
6758.203007179702,1501,2677,0,2677,4999,2322,5000,1,0
6765.383628935084,1501,2684,0,2684,4999,2315,5000,1,0
6772.433676399772,1501,2697,0,2697,4999,2302,5000,1,0
6779.441174541962,1501,2683,0,2683,4999,2316,5000,1,0
6786.381054131635,1501,2672,0,2672,4999,2327,5000,1,0
6793.50991542933,1501,2667,0,2667,4999,2332,5000,1,0
6800.727069108892,1501,2661,0,2661,4999,2338,5000,1,0
6807.733124571871,1501,2645,0,2645,4999,2354,5000,1,0
6814.71751428996,1501,2635,0,2635,4999,2364,5000,1,0
6821.755440445379,1501,2654,0,2654,4999,2345,5000,1,0
6828.665297626348,1501,2653,0,2653,4999,2346,5000,1,0
6835.804572296307,1501,2656,0,2656,4999,2343,5000,1,0
6842.865425258567,1501,2658,0,2658,4999,2341,5000,1,0
6849.845351824584,1501,2661,0,2661,4999,2338,5000,1,0
6856.887857701946,1501,2661,0,2661,4999,2338,5000,1,0
6864.038320545722,1501,2665,0,2665,4999,2334,5000,1,0
6870.971210971533,1501,2674,0,2674,4999,2325,5000,1,0
6878.0709612962655,1501,2658,0,2658,4999,2341,5000,1,0
6885.076987598386,1501,2649,0,2649,4999,2350,4999,0,1
6892.022286897077,1501,2623,0,2623,4999,2376,4999,0,1
6899.073857993794,1501,2611,0,2611,4999,2388,4999,0,1
6906.133899206133,1501,2600,0,2600,4999,2399,4999,0,1
6913.157357725593,1501,2600,0,2600,4999,2399,5000,1,0
6920.190370030601,1501,2615,0,2615,4999,2384,5000,1,0
6927.194476241617,1501,2616,0,2616,4999,2383,5000,1,0
6934.264837312612,1501,2622,0,2622,4999,2377,5000,1,0
6941.278517871874,1501,2633,0,2633,4999,2366,5000,1,0
6948.364267076372,1501,2636,0,2636,4999,2363,5000,1,0
6955.663657084333,1500,2618,0,2618,5000,2382,5000,0,0
6962.6165182216455,1500,2620,0,2620,5000,2380,5000,0,0
6969.744015586031,1500,2623,0,2623,5000,2377,5000,0,0
6976.796026525609,1500,2606,0,2606,5000,2394,5000,0,0
6983.792697745263,1500,2623,0,2623,5000,2377,5000,0,0
6990.839361325425,1500,2641,0,2641,5000,2359,5000,0,0
6997.896851014983,1500,2654,0,2654,5000,2346,5000,0,0
6999.840663698411,1500,2644,0,2644,5000,2356,5000,0,0
6999.999999998407,1500,2644,0,2644,5000,2356,5000,0,0
